"test","loc","population","cross","maturity_group","color","plot_length","row","year","plant_number","fc","det","pc","md","ht","lod","ag_score","sq","pro","oil","oil_13","po_13","p_o","id"
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","5.5-6.4","Yellow","18/14","N17-2494",2017,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","5.5-6.4","Yellow","18/14","N17-2495",2017,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","5.5-6.4","Yellow","18/14","N17-2496",2017,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","5.5-6.4","Yellow","18/14","N17-2497",2017,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","5.5-6.4","Yellow","18/14","N17-2498",2017,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","5.5-6.4","Yellow","18/14","N17-2499",2017,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","5.5-6.4","Yellow","18/14","N17-2500",2017,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","5.5-6.4","Yellow","18/14","N17-2501",2017,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","5.5-6.4","Yellow","18/14","N17-2502",2017,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2503",2017,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2504",2017,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2505",2017,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2506",2017,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2507",2017,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2508",2017,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2509",2017,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2510",2017,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2511",2017,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2512",2017,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2513",2017,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2514",2017,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2515",2017,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2516",2017,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2517",2017,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2518",2017,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2519",2017,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2520",2017,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2521",2017,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2522",2017,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2523",2017,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2524",2017,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2525",2017,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2526",2017,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2527",2017,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2528",2017,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2529",2017,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2530",2017,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2531",2017,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2532",2017,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2533",2017,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2534",2017,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","5.5-6.4","Yellow","18/14","N17-2535",2017,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","R11-7999","CHECK","5.7",NA,"18/14","N17-2536",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","NCC06-1090","CHECK","6.6",NA,"18/14","N17-2537",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","N11-9298","CHECK","6?",NA,"18/14","N17-2538",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","N09-12273","CHECK","6.5",NA,"18/14","N17-2539",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","NCC06-899","CHECK","7?",NA,"18/14","N17-2540",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","LMN09-52","CHECK","7.5",NA,"18/14","N17-2541",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2542",2017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2543",2017,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2544",2017,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2545",2017,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2546",2017,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2547",2017,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2548",2017,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2549",2017,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2550",2017,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2551",2017,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2552",2017,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2553",2017,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-01","> 6.5","No Paint","18/14","N17-2554",2017,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-02","> 6.5","No Paint","18/14","N17-2555",2017,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-02","> 6.5","No Paint","18/14","N17-2556",2017,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-02","> 6.5","No Paint","18/14","N17-2557",2017,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-02","> 6.5","No Paint","18/14","N17-2558",2017,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-02","> 6.5","No Paint","18/14","N17-2559",2017,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-02","> 6.5","No Paint","18/14","N17-2560",2017,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-02","> 6.5","No Paint","18/14","N17-2561",2017,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-02","> 6.5","No Paint","18/14","N17-2562",2017,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-02","> 6.5","No Paint","18/14","N17-2563",2017,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-03","> 6.5","No Paint","18/14","N17-2564",2017,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-03","> 6.5","No Paint","18/14","N17-2565",2017,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-03","> 6.5","No Paint","18/14","N17-2566",2017,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-03","> 6.5","No Paint","18/14","N17-2567",2017,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-03","> 6.5","No Paint","18/14","N17-2568",2017,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-04","> 6.5","No Paint","18/14","N17-2569",2017,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-04","> 6.5","No Paint","18/14","N17-2570",2017,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-04","> 6.5","No Paint","18/14","N17-2571",2017,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-04","> 6.5","No Paint","18/14","N17-2572",2017,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-04","> 6.5","No Paint","18/14","N17-2573",2017,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-04","> 6.5","No Paint","18/14","N17-2574",2017,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-05","> 6.5","No Paint","18/14","N17-2575",2017,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-05","> 6.5","No Paint","18/14","N17-2576",2017,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-05","> 6.5","No Paint","18/14","N17-2577",2017,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-05","> 6.5","No Paint","18/14","N17-2578",2017,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-06","> 6.5","No Paint","18/14","N17-2579",2017,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-06","> 6.5","No Paint","18/14","N17-2580",2017,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-06","> 6.5","No Paint","18/14","N17-2581",2017,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-06","> 6.5","No Paint","18/14","N17-2582",2017,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-06","> 6.5","No Paint","18/14","N17-2583",2017,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-06","> 6.5","No Paint","18/14","N17-2584",2017,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-06","> 6.5","No Paint","18/14","N17-2585",2017,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-06","> 6.5","No Paint","18/14","N17-2586",2017,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-06","> 6.5","No Paint","18/14","N17-2587",2017,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-06","> 6.5","No Paint","18/14","N17-2588",2017,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-06","> 6.5","No Paint","18/14","N17-2589",2017,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-06","> 6.5","No Paint","18/14","N17-2590",2017,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-08","> 6.5","No Paint","18/14","N17-2591",2017,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-08","> 6.5","No Paint","18/14","N17-2592",2017,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-08","> 6.5","No Paint","18/14","N17-2593",2017,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-08","> 6.5","No Paint","18/14","N17-2594",2017,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-08","> 6.5","No Paint","18/14","N17-2595",2017,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-09","> 6.5","No Paint","18/14","N17-2596",2017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-09","> 6.5","No Paint","18/14","N17-2597",2017,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-09","> 6.5","No Paint","18/14","N17-2598",2017,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-09","> 6.5","No Paint","18/14","N17-2599",2017,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-09","> 6.5","No Paint","18/14","N17-2600",2017,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-09","> 6.5","No Paint","18/14","N17-2601",2017,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-09","> 6.5","No Paint","18/14","N17-2602",2017,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","> 6.5","No Paint","18/14","N17-2603",2017,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","> 6.5","No Paint","18/14","N17-2604",2017,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","> 6.5","No Paint","18/14","N17-2605",2017,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-11","> 6.5","No Paint","18/14","N17-2606",2017,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","> 6.5","No Paint","18/14","N17-2607",2017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","> 6.5","No Paint","18/14","N17-2608",2017,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","> 6.5","No Paint","18/14","N17-2609",2017,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","> 6.5","No Paint","18/14","N17-2610",2017,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","2016 NC F5 SP","NCMX14-12","> 6.5","No Paint","18/14","N17-2611",2017,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","Camp","Filler",NA,NA,"18/14","N17-2612",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","N09-12273","CHECK","6.5",NA,"18/14","N17-2613",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","NCC06-899","CHECK","7?",NA,"18/14","N17-2614",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","LMN09-52","CHECK","7.5",NA,"18/14","N17-2615",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","NC Miller","CHECK","5.5",NA,"18/14","N17-2616",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2617",2017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2618",2017,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2619",2017,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2620",2017,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2621",2017,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2622",2017,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2623",2017,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2624",2017,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2625",2017,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2626",2017,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2627",2017,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2628",2017,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2629",2017,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","Camp/Raleigh","filler",NA,NA,"18/14","N17-2630",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2631",2017,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2632",2017,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2633",2017,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2634",2017,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plant Rows","Cla","RAD NC-Miller",NA,NA,NA,"18/14","N17-2635",2017,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
